Date	NAVPS	Year To Date Return(%)	Change from Previous Day (%)
2011-04-18	2.7841	2.95	0.31
2011-04-19	2.7675	2.34	-0.6
2011-04-20	2.7835	2.93	0.58
2011-04-25	2.8229	4.39	1.42
2011-04-26	2.8142	4.06	-0.31
2011-04-27	2.8241	4.43	0.35
2011-04-28	2.7992	3.51	-0.88
2011-04-29	2.8189	4.24	0.7
2011-05-02	2.822	4.35	0.11
2011-05-03	2.8158	4.12	-0.22
2011-05-04	2.8006	3.56	-0.54
2011-05-05	2.7696	2.41	-1.11
2011-05-06	2.7487	1.64	-0.75
2011-05-09	2.7707	2.46	0.8
2011-05-10	2.8003	3.55	1.07
2011-05-11	2.8123	3.99	0.43
2011-05-12	2.7972	3.44	-0.54
2011-05-13	2.7861	3.02	-0.4
2011-05-16	2.794	3.32	0.28
2011-05-17	2.7786	2.75	-0.55
2011-05-18	2.8049	3.72	0.95
2011-05-19	2.8013	3.59	-0.13
2011-05-20	2.7918	3.24	-0.34
2011-05-23	2.782	2.87	-0.35
2011-05-24	2.7654	2.26	-0.6
2011-05-25	2.7443	1.48	-0.76
2011-05-26	2.7769	2.68	1.19
2011-05-27	2.8047	3.71	1
2011-05-30	2.8196	4.26	0.53
2011-05-31	2.784	2.95	-1.26
2011-06-01	2.8091	3.88	0.9
2011-06-02	2.8346	4.82	0.91
2011-06-03	2.8207	4.3	-0.49
2011-06-06	2.7969	3.42	-0.84
2011-06-07	2.7848	2.98	-0.43
2011-06-08	2.797	3.43	0.44
2011-06-09	2.7768	2.68	-0.72
2011-06-10	2.7748	2.61	-0.07
2011-06-13	2.7493	1.66	-0.92
2011-06-14	2.7319	1.02	-0.63
2011-06-15	2.7668	2.31	1.28
2011-06-16	2.7489	1.65	-0.65
2011-06-17	2.7346	1.12	-0.52
2011-06-21	2.7705	2.45	1.31
2011-06-22	2.789	3.13	0.67
2011-06-23	2.7885	3.11	-0.02
2011-06-24	2.8221	4.36	1.2
2011-06-27	2.8214	4.33	-0.02
2011-06-28	2.8204	4.29	-0.04
2011-06-29	2.7967	3.42	-0.84
2011-06-30	2.8229	4.39	0.94
2011-07-01	2.8578	5.68	1.24
2011-07-04	2.9017	7.3	1.54
2011-07-05	2.9061	7.46	0.15
2011-07-06	2.8856	6.7	-0.71
2011-07-07	2.8754	6.33	-0.35
2011-07-08	2.8894	6.84	0.49
2011-07-11	2.8794	6.47	-0.35
2011-07-12	2.8638	5.9	-0.54
2011-07-13	2.8933	6.99	1.03
2011-07-14	2.9057	7.45	0.43
2011-07-15	2.9235	8.11	0.61
2011-07-18	2.9333	8.47	0.34
2011-07-19	2.9428	8.82	0.32
2011-07-20	2.9545	9.25	0.4
2011-07-21	2.9363	8.58	-0.62
2011-07-22	2.9329	8.45	-0.12
2011-07-25	2.9323	8.43	-0.02
2011-07-26	2.9226	8.07	-0.33
2011-07-27	2.9349	8.53	0.42
2011-07-28	2.9356	8.55	0.02
2011-07-29	2.9503	9.1	0.5
2011-08-01	2.977	10.08	0.9
2011-08-02	2.9696	9.81	-0.25
2011-08-03	2.942	8.79	-0.93
2011-08-04	2.9462	8.95	0.14
2011-08-05	2.9113	7.65	-1.18
2011-08-08	2.8518	5.45	-2.04
2011-08-09	2.7537	1.83	-3.44
2011-08-10	2.8363	4.88	3
2011-08-11	2.8501	5.39	0.49
2011-08-12	2.8519	5.46	0.06
2011-08-15	2.8563	5.62	0.15
2011-08-16	2.8807	6.52	0.85
2011-08-17	2.8645	5.92	-0.56
2011-08-18	2.9004	7.25	1.25
2011-08-19	2.8663	5.99	-1.18
2011-08-22	2.8377	4.93	-1
2011-08-23	2.892	6.94	1.91
2011-08-24	2.8868	6.75	-0.18
2011-08-25	2.8718	6.19	-0.52
2011-08-26	2.8502	5.4	-0.75
2011-08-31	2.8784	6.44	0.99
2011-09-01	2.8868	6.75	0.29
2011-09-02	2.9017	7.3	0.52
2011-09-05	2.9005	7.26	-0.04
2011-09-06	2.8576	5.67	-1.48
2011-09-07	2.8645	5.92	0.24
2011-09-08	2.8855	6.7	0.73
2011-09-09	2.8771	6.39	-0.29
2011-09-12	2.849	5.35	-0.98
2011-09-13	2.8529	5.49	0.14
2011-09-14	2.8305	4.67	-0.79
2011-09-15	2.8514	5.44	0.74
2011-09-16	2.8421	5.1	-0.33
2011-09-19	2.856	5.61	0.49
2011-09-20	2.8051	3.73	-1.78
2011-09-21	2.7966	3.41	-0.3
2011-09-22	2.7353	1.15	-2.19
2011-09-23	2.6231	-3	-4.1
2011-09-26	2.5332	-6.33	-3.43
2011-09-28	2.6237	-2.98	3.57
2011-09-29	2.6207	-3.09	-0.11
2011-09-30	2.6943	-0.37	2.81
2011-10-03	2.6162	-3.26	-2.9
2011-10-04	2.6186	-3.17	0.09
2011-10-05	2.6112	-3.44	-0.28
2011-10-06	2.6493	-2.03	1.46
2011-10-07	2.717	0.47	2.56
2011-10-10	2.7338	1.09	0.62
2011-10-11	2.7747	2.6	1.5
2011-10-12	2.7708	2.46	-0.14
2011-10-13	2.7784	2.74	0.27
2011-10-14	2.7894	3.15	0.4
2011-10-17	2.8258	4.49	1.3
2011-10-18	2.7918	3.24	-1.2
2011-10-19	2.813	4.02	0.76
2011-10-20	2.7991	3.51	-0.49
2011-10-21	2.7969	3.42	-0.08
2011-10-24	2.8175	4.19	0.74
2011-10-25	2.8421	5.1	0.87
2011-10-26	2.8315	4.7	-0.37
2011-10-27	2.8575	5.67	0.92
2011-10-28	2.8967	7.11	1.37
2011-11-02	2.8527	5.49	-1.52
2011-11-03	2.8229	4.39	-1.04
2011-11-04	2.8603	5.77	1.32
2011-11-08	2.8855	6.7	0.88
2011-11-09	2.9043	7.4	0.65
2011-11-10	2.8671	6.02	-1.28
2011-11-11	2.8833	6.62	0.57
2011-11-14	2.9084	7.55	0.87
2011-11-15	2.9096	7.59	0.04
2011-11-16	2.8966	7.11	-0.45
2011-11-17	2.8925	6.96	-0.14
2011-11-18	2.8757	6.34	-0.58
2011-11-21	2.8731	6.24	-0.09
2011-11-22	2.8691	6.09	-0.14
2011-11-23	2.8586	5.71	-0.37
2011-11-24	2.8415	5.07	-0.6
2011-11-25	2.8576	5.67	0.57
2011-11-28	2.8373	4.92	-0.71
2011-11-29	2.8279	4.57	-0.33
2011-12-01	2.8711	6.17	1.53
2011-12-02	2.8721	6.2	0.03
2011-12-05	2.8728	6.23	0.02
2011-12-06	2.8679	6.05	-0.17
2011-12-07	2.8853	6.69	0.61
2011-12-08	2.8868	6.75	0.05
2011-12-09	2.8756	6.33	-0.39
2011-12-12	2.867	6.02	-0.3
2011-12-13	2.8716	6.19	0.16
2011-12-14	2.872	6.2	0.01
2011-12-15	2.8705	6.15	-0.05
2011-12-16	2.8824	6.59	0.41
2011-12-19	2.8887	6.82	0.22
2011-12-20	2.904	7.38	0.53
2011-12-21	2.9198	7.97	0.54
2011-12-22	2.9218	8.04	0.07
2011-12-23	2.9242	8.13	0.08
2011-12-26	2.9326	8.44	0.29
2011-12-27	2.9182	7.91	-0.49
2011-12-28	2.9049	7.42	-0.46
2011-12-29	2.9259	8.19	0.72
2012-01-02	2.9388	0.44	0.44
2012-01-03	2.954	0.96	0.52
2012-01-04	2.9903	2.2	1.23
2012-01-05	3.004	2.67	0.46
2012-01-06	2.9847	2.01	-0.64
2012-01-09	3.0163	3.09	1.06
2012-01-10	3.0246	3.37	0.28
2012-01-11	3.0664	4.8	1.38
2012-01-12	3.0684	4.87	0.07
2012-01-13	3.048	4.17	-0.66
2012-01-16	3.0325	3.64	-0.51
2012-01-17	3.067	4.82	1.14
2012-01-18	3.0828	5.36	0.52
2012-01-19	3.0944	5.76	0.38
2012-01-20	3.1161	6.5	0.7
2012-01-24	3.0972	5.85	-0.61
2012-01-25	3.0727	5.02	-0.79
2012-01-26	3.0381	3.83	-1.13
2012-01-27	3.0761	5.13	1.25
2012-01-30	3.0544	4.39	-0.71
2012-01-31	3.0807	5.29	0.86
2012-02-01	3.1007	5.97	0.65
2012-02-02	3.1596	7.99	1.9
2012-02-03	3.1215	6.69	-1.21
2012-02-06	3.1562	7.87	1.11
2012-02-07	3.1205	6.65	-1.13
2012-02-08	3.1503	7.67	0.95
2012-02-09	3.1285	6.92	-0.69
2012-02-10	3.1367	7.2	0.26
2012-02-13	3.1478	7.58	0.35
2012-02-14	3.1317	7.03	-0.51
2012-02-15	3.1295	6.96	-0.07
2012-02-16	3.1258	6.83	-0.12
2012-02-17	3.1926	9.12	2.14
2012-02-20	3.2296	10.38	1.16
2012-02-21	3.2062	9.58	-0.72
2012-02-22	3.2257	10.25	0.61
2012-02-23	3.2021	9.44	-0.73
2012-02-24	3.2015	9.42	-0.02
2012-02-27	3.1465	7.54	-1.72
2012-02-28	3.1583	7.94	0.38
2012-02-29	3.2058	9.57	1.5
2012-03-01	3.2305	10.41	0.77
2012-03-02	3.2757	11.96	1.4
2012-03-05	3.2835	12.22	0.24
2012-03-06	3.247	10.97	-1.11
2012-03-07	3.2204	10.07	-0.82
2012-03-08	3.2409	10.77	0.64
2012-03-09	3.2551	11.25	0.44
2012-03-12	3.2527	11.17	-0.07
2012-03-13	3.2792	12.07	0.81
2012-03-14	3.3075	13.04	0.86
2012-03-15	3.3163	13.34	0.27
2012-03-16	3.3832	15.63	2.02
2012-03-19	3.3708	15.21	-0.37
2012-03-20	3.3572	14.74	-0.4
2012-03-21	3.3205	13.49	-1.09
2012-03-22	3.324	13.61	0.11
2012-03-23	3.3247	13.63	0.02
2012-03-26	3.3166	13.35	-0.24
2012-03-27	3.3441	14.29	0.83
2012-03-28	3.3375	14.07	-0.2
2012-03-29	3.3483	14.44	0.32
2012-03-30	3.3613	14.88	0.39
2012-04-02	3.3619	14.9	0.02
2012-04-03	3.3325	13.9	-0.87
2012-04-04	3.3215	13.52	-0.33
2012-04-10	3.3113	13.17	-0.31
2012-04-11	3.3087	13.08	-0.08
2012-04-12	3.3261	13.68	0.53
2012-04-13	3.3559	14.7	0.9
2012-04-16	3.3678	15.1	0.35
2012-04-17	3.3912	15.9	0.69
2012-04-18	3.4078	16.47	0.49
2012-04-19	3.3998	16.2	-0.23
2012-04-20	3.3899	15.86	-0.29
2012-04-23	3.393	15.96	0.09
2012-04-24	3.3989	16.17	0.17
2012-04-25	3.4214	16.93	0.66
2012-04-26	3.4283	17.17	0.2
2012-04-27	3.3993	16.18	-0.85
2012-04-30	3.4184	16.83	0.56
2012-05-02	3.435	17.4	0.49
2012-05-03	3.4802	18.94	1.32
2012-05-04	3.4791	18.91	-0.03
2012-05-07	3.4389	17.53	-1.16
2012-05-08	3.4464	17.79	0.22
2012-05-09	3.4309	17.26	-0.45
2012-05-10	3.4171	16.79	-0.4
2012-05-11	3.3974	16.11	-0.58
2012-05-14	3.3551	14.67	-1.25
2012-05-15	3.2937	12.57	-1.83
2012-05-16	3.227	10.29	-2.03
2012-05-17	3.3154	13.31	2.74
2012-05-18	3.2361	10.6	-2.39
2012-05-21	3.2816	12.16	1.41
2012-05-22	3.2842	12.25	0.08
2012-05-23	3.2712	11.8	-0.4
2012-05-24	3.2581	11.35	-0.4
2012-05-25	3.2712	11.8	0.4
2012-05-28	3.2863	12.32	0.46
2012-05-29	3.3287	13.77	1.29
2012-05-30	3.3259	13.67	-0.08
2012-05-31	3.3675	15.09	1.25
2012-06-01	3.3513	14.54	-0.48
2012-06-04	3.2529	11.18	-2.94
2012-06-05	3.2732	11.87	0.62
2012-06-06	3.2968	12.68	0.72
2012-06-07	3.3301	13.81	1.01
2012-06-08	3.3052	12.96	-0.75
2012-06-11	3.3534	14.61	1.46
2012-06-13	3.3707	15.2	0.52
2012-06-14	3.3227	13.56	-1.42
2012-06-15	3.2707	11.78	-1.56
2012-06-18	3.3488	14.45	2.39
2012-06-19	3.3668	15.07	0.54
2012-06-20	3.4045	16.36	1.12
2012-06-21	3.3865	15.74	-0.53
2012-06-22	3.392	15.93	0.16
2012-06-25	3.4184	16.83	0.78
2012-06-26	3.4338	17.36	0.45
2012-06-27	3.4704	18.61	1.07
2012-06-28	3.4701	18.6	-0.01
2012-06-29	3.4639	18.39	-0.18
2012-07-02	3.5023	19.7	1.11
2012-07-03	3.5401	20.99	1.08
2012-07-04	3.5336	20.77	-0.18
2012-07-05	3.5424	21.07	0.25
2012-07-06	3.5385	20.94	-0.11
2012-07-09	3.4803	18.95	-1.64
2012-07-10	3.4656	18.45	-0.42
2012-07-11	3.4639	18.39	-0.05
2012-07-12	3.4465	17.79	-0.5
2012-07-13	3.4525	18	0.17
2012-07-16	3.5009	19.65	1.4
2012-07-17	3.4932	19.39	-0.22
2012-07-18	3.4557	18.11	-1.07
2012-07-19	3.4371	17.47	-0.54
2012-07-20	3.4502	17.92	0.38
2012-07-23	3.4077	16.47	-1.23
2012-07-24	3.418	16.82	0.3
2012-07-25	3.4202	16.89	0.06
2012-07-26	3.4149	16.71	-0.15
2012-07-27	3.4532	18.02	1.12
2012-07-30	3.4876	19.2	1
2012-07-31	3.505	19.79	0.5
2012-08-01	3.4985	19.57	-0.19
2012-08-02	3.4959	19.48	-0.07
2012-08-03	3.4915	19.33	-0.13
2012-08-06	3.4908	19.31	-0.02
2012-08-08	3.5057	19.82	0.43
2012-08-09	3.4756	18.79	-0.86
2012-08-10	3.4792	18.91	0.1
2012-08-13	3.4835	19.06	0.12
2012-08-14	3.4802	18.94	-0.09
2012-08-15	3.4803	18.95	0
2012-08-16	3.4538	18.04	-0.76
2012-08-17	3.4462	17.78	-0.22
2012-08-22	3.4132	16.65	-0.96
2012-08-23	3.4447	17.73	0.92
2012-08-24	3.4118	16.61	-0.96
2012-08-28	3.4398	17.56	0.82
2012-08-29	3.4515	17.96	0.34
2012-08-30	3.4242	17.03	-0.79
2012-08-31	3.4513	17.96	0.79
2012-09-03	3.4644	18.4	0.38
2012-09-04	3.4384	17.52	-0.75
2012-09-05	3.4239	17.02	-0.42
2012-09-06	3.4234	17	-0.01
2012-09-07	3.4529	18.01	0.86
2012-09-10	3.4457	17.77	-0.21
2012-09-11	3.4433	17.68	-0.07
2012-09-12	3.4562	18.12	0.37
2012-09-13	3.4764	18.81	0.58
2012-09-14	3.524	20.44	1.37
2012-09-17	3.5412	21.03	0.49
2012-09-18	3.5296	20.63	-0.33
2012-09-19	3.5218	20.37	-0.22
2012-09-20	3.5092	19.94	-0.36
2012-09-21	3.5063	19.84	-0.08
2012-09-24	3.5261	20.51	0.56
2012-09-25	3.5262	20.52	0
2012-09-26	3.507	19.86	-0.54
2012-09-27	3.5128	20.06	0.17
2012-09-28	3.5388	20.95	0.74
2012-10-01	3.5176	20.22	-0.6
2012-10-02	3.5406	21.01	0.65
2012-10-03	3.5552	21.51	0.41
2012-10-04	3.5924	22.78	1.05
2012-10-05	3.5898	22.69	-0.07
2012-10-08	3.5843	22.5	-0.15
2012-10-09	3.562	21.74	-0.62
2012-10-10	3.5489	21.29	-0.37
2012-10-11	3.5402	21	-0.25
2012-10-12	3.5507	21.35	0.3
2012-10-15	3.5563	21.55	0.16
2012-10-16	3.5665	21.89	-0.74
2012-10-17	3.5878	22.62	0.6
2012-10-18	3.5861	22.56	-0.05
2012-10-19	3.5832	22.46	-0.08
2012-10-22	3.5791	22.32	-0.11
2012-10-23	3.5837	22.48	0.13
2012-10-24	3.5645	21.83	-0.54
2012-10-25	3.5688	21.97	0.12
2012-10-29	3.5655	21.86	-0.09
2012-10-30	3.5821	22.43	0.47
2012-10-31	3.5816	22.41	-0.01
2012-11-05	3.6015	23.09	0.56
2012-11-06	3.6113	23.43	0.27
2012-11-07	3.5919	22.76	-0.54
2012-11-08	3.5973	22.95	0.15
2012-11-09	3.6085	23.33	0.31
2012-11-12	3.6098	23.37	0.04
2012-11-13	3.6008	23.07	-0.25
2012-11-14	3.5988	23	-0.06
2012-11-15	3.5794	22.34	-0.54
2012-11-16	3.5932	22.81	0.39
2012-11-19	3.599	23	0.16
2012-11-20	3.6277	23.99	0.8
2012-11-21	3.6475	24.66	0.55
2012-11-22	3.6361	24.27	-0.31
2012-11-23	3.6586	25.04	0.62
2012-11-26	3.6745	25.59	0.43
2012-11-27	3.6792	25.75	0.13
2012-11-28	3.7061	26.67	0.73
2012-11-29	3.7091	26.77	0.08
2012-12-03	3.7291	27.45	0.54
2012-12-04	3.7486	28.12	0.52
2012-12-05	3.739	27.79	-0.26
2012-12-06	3.7823	29.27	1.16
2012-12-07	3.7977	29.8	0.41
2012-12-10	3.7773	29.1	-0.54
2012-12-11	3.8163	30.43	1.03
2012-12-12	3.8105	30.23	-0.15
2012-12-13	3.7928	29.63	-0.46
2012-12-14	3.7482	28.1	-1.18
2012-12-17	3.7031	26.56	-1.2
2012-12-18	3.7083	26.74	0.14
2012-12-19	3.7743	29	1.78
2012-12-20	3.7975	29.79	0.61
2012-12-21	3.8116	30.27	0.37
2012-12-26	3.816	30.42	0.12
2012-12-27	3.796	29.74	-0.52
2012-12-28	3.8061	30.08	0.27
2013-01-02	3.8321	0.68	0.68
2013-01-03	3.8734	1.77	1.08
2013-01-04	3.895	2.34	0.56
2013-01-07	3.9374	3.45	1.09
2013-01-08	3.9399	3.52	0.06
2013-01-09	3.9623	4.1	0.57
2013-01-10	3.9213	3.03	-1.03
2013-01-11	3.9406	3.53	0.49
2013-01-14	3.9652	4.18	0.62
2013-01-15	3.9617	4.09	-0.09
2013-01-16	3.9379	3.46	-0.6
2013-01-17	3.9523	3.84	0.37
2013-01-18	3.9926	4.9	1.02
2013-01-21	4.0124	5.42	0.5
2013-01-22	3.9711	4.34	-1.03
2013-01-23	3.9635	4.14	-0.19
2013-01-24	3.978	4.52	0.37
2013-01-25	4.0073	5.29	0.74
2013-01-28	4.0207	5.64	0.33
2013-01-29	4.0448	6.27	0.6
2013-01-30	4.066	6.83	0.52
2013-01-31	4.049	6.38	-0.42
2013-02-01	4.0924	7.52	1.07
2013-02-04	4.1592	9.28	1.63
2013-02-05	4.1792	9.8	0.48
2013-02-06	4.1562	9.2	-0.55
2013-02-07	4.1726	9.63	0.39
2013-02-08	4.1722	9.62	-0.01
2013-02-11	4.1716	9.6	-0.01
2013-02-12	4.1726	9.63	0.02
2013-02-13	4.2117	10.66	0.94
2013-02-14	4.2037	10.45	-0.19
2013-02-15	4.2077	10.55	0.1
2013-02-18	4.2319	11.19	0.58
2013-02-19	4.2626	11.99	0.73
2013-02-20	4.2796	12.44	0.4
2013-02-21	4.291	12.74	0.27
2013-02-22	4.2891	12.69	-0.04
2013-02-25	4.3215	13.54	0.76
2013-02-26	4.2693	12.17	-1.21
2013-02-27	4.2617	11.97	-0.18
2013-02-28	4.322	13.55	1.41
2013-03-01	4.2804	12.46	-0.96
2013-03-04	4.2852	12.59	0.11
2013-03-05	4.3219	13.55	0.86
2013-03-06	4.3937	15.44	1.66
2013-03-07	4.3257	13.65	-1.55
2013-03-08	4.3859	15.23	1.39
2013-03-11	4.3719	14.87	-0.32
2013-03-12	4.3552	14.43	-0.38
2013-03-13	4.3499	14.29	-0.12
2013-03-14	4.3305	13.78	-0.45
2013-03-15	4.3073	13.17	-0.54
2013-03-18	4.2387	11.37	-1.59
2013-03-19	4.1732	9.65	-1.55
2013-03-20	4.1678	9.5	-0.13
2013-03-21	4.2009	10.37	0.79
2013-03-22	4.2267	11.05	0.61
2013-03-25	4.2738	12.29	1.11
2013-03-26	4.3124	13.3	0.9
2013-03-27	4.4186	16.09	2.46
2013-04-01	4.4129	15.94	-0.13
2013-04-02	4.3603	14.56	-1.19
2013-04-03	4.3975	15.54	0.85
2013-04-04	4.3794	15.06	-0.41
2013-04-05	4.346	14.19	-0.76
2013-04-08	4.348	14.24	0.05
2013-04-10	4.3958	15.49	1.1
2013-04-11	4.4056	15.75	0.22
2013-04-12	4.4407	16.67	0.8
2013-04-15	4.4092	15.85	-0.71
2013-04-16	4.3805	15.09	-0.65
2013-04-17	4.4183	16.08	0.86
2013-04-18	4.4216	16.17	0.07
2013-04-19	4.4793	17.69	1.3
2013-04-22	4.5704	20.08	2.03
2013-04-23	4.4921	18.02	-1.71
2013-04-24	4.4866	17.88	-0.12
2013-04-25	4.5003	18.24	0.31
2013-04-26	4.5191	18.73	0.42
2013-04-29	4.5182	18.71	-0.02
2013-04-30	4.5436	19.38	0.56
2013-05-02	4.5599	19.81	0.36
2013-05-03	4.6272	21.57	1.48
2013-05-06	4.6005	20.87	-0.58
2013-05-07	4.5912	20.63	-0.2
2013-05-08	4.6098	21.12	0.41
2013-05-09	4.6175	21.32	0.17
2013-05-10	4.6589	22.41	0.9
2013-05-14	4.691	23.25	0.69
2013-05-15	4.7363	24.44	0.97
2013-05-16	4.6892	23.2	-0.99
2013-05-17	4.6702	22.7	-0.41
2013-05-20	4.667	22.62	-0.07
2013-05-21	4.7006	23.5	0.72
2013-05-22	4.7317	24.32	0.66
2013-05-23	4.6932	23.31	-0.81
2013-05-24	4.6678	22.64	-0.54
2013-05-27	4.5768	20.25	-1.95
2013-05-28	4.5861	20.49	0.2
2013-05-29	4.649	22.15	1.37
2013-05-30	4.5025	18.3	-3.15
2013-05-31	4.5434	19.37	0.91
2013-06-03	4.3948	15.47	-3.27
2013-06-04	4.3436	14.12	-1.17
2013-06-05	4.2779	12.4	-1.51
2013-06-06	4.307	13.16	0.68
2013-06-07	4.361	14.58	1.25
2013-06-10	4.4599	17.18	2.27
2013-06-11	4.2805	12.46	-4.02
2013-06-13	4.0318	5.93	-5.81
2013-06-14	4.1038	7.82	1.79
2013-06-17	4.1584	9.26	1.33
2013-06-18	4.2581	11.88	2.4
2013-06-19	4.2585	11.89	0.01
2013-06-20	4.1546	9.16	-2.44
2013-06-21	4.0747	7.06	-1.92
2013-06-24	3.958	3.99	-2.86
2013-06-25	3.858	1.36	-2.53
2013-06-26	4.0404	6.16	4.73
2013-06-27	4.1575	9.23	2.9
2013-06-28	4.2333	11.22	1.82
2013-07-01	4.2681	12.14	0.82
2013-07-02	4.2237	10.97	-1.04
2013-07-03	4.2404	11.41	0.4
2013-07-04	4.2317	11.18	-0.21
2013-07-05	4.2511	11.69	0.46
2013-07-08	4.1506	9.05	-2.36
2013-07-09	4.1546	9.16	0.1
2013-07-10	4.1439	8.88	-0.26
2013-07-11	4.1974	10.28	1.29
2013-07-12	4.2932	12.8	2.28
2013-07-15	4.3186	13.47	0.59
2013-07-16	4.2978	12.92	-0.48
2013-07-17	4.2942	12.82	-0.08
2013-07-18	4.3343	13.88	0.93
2013-07-19	4.3199	13.5	-0.33
2013-07-22	4.3241	13.61	0.1
2013-07-23	4.3871	15.26	1.46
2013-07-24	4.4201	16.13	0.75
2013-07-25	4.4171	16.05	-0.07
2013-07-26	4.397	15.53	-0.46
2013-07-29	4.3717	14.86	-0.58
2013-07-30	4.3769	15	0.12
2013-07-31	4.3274	13.7	-1.13
2013-08-01	4.343	14.11	0.36
2013-08-02	4.26	11.93	-1.91
2013-08-05	4.2469	11.58	-0.31
2013-08-06	4.1972	10.28	-1.17
2013-08-07	4.1971	10.27	0
2013-08-08	4.1873	10.02	-0.23
2013-08-12	4.2093	10.59	0.53
2013-08-13	4.269	12.16	1.42
2013-08-14	4.324	13.61	1.29
2013-08-15	4.2823	12.51	-0.96
2013-08-16	4.2529	11.74	-0.69
2013-08-22	4.0417	6.19	-4.97
2013-08-23	4.0558	6.56	0.35
2013-08-27	3.9334	3.34	-3.02
2013-08-28	3.8365	0.8	-2.46
2013-08-29	3.9471	3.7	2.88
2013-08-30	4.0196	5.61	1.84
2013-09-02	4.0134	5.45	-0.15
2013-09-03	4.0245	5.74	0.28
2013-09-04	3.9618	4.09	-1.56
2013-09-05	3.9573	3.97	-0.11
2013-09-06	3.9654	4.19	0.2
2013-09-09	3.9779	4.51	0.32
2013-09-10	4.0367	6.06	1.48
2013-09-11	4.1103	7.99	1.82
2013-09-12	4.1004	7.73	-0.24
2013-09-13	4.0619	6.72	-0.94
2013-09-16	4.1646	9.42	2.53
2013-09-17	4.1891	10.06	0.59
2013-09-18	4.1829	9.9	-0.15
2013-09-19	4.289	12.69	2.54
2013-09-20	4.2381	11.35	-1.19
2013-09-23	4.2705	12.2	0.76
2013-09-24	4.2601	11.93	-0.24
2013-09-25	4.2352	11.27	-0.58
2013-09-26	4.2273	11.07	-0.19
2013-09-27	4.2104	10.62	-0.4
2013-09-30	4.096	7.62	-2.72
2013-10-01	4.0996	7.71	0.09
2013-10-02	4.199	10.32	2.42
2013-10-03	4.2144	10.73	0.37
2013-10-04	4.216	10.77	0.04
2013-10-07	4.2477	11.6	0.75
2013-10-08	4.2569	11.84	0.22
2013-10-09	4.2105	10.63	-1.09
2013-10-10	4.2455	11.54	0.83
2013-10-11	4.2778	12.39	0.76
2013-10-14	4.2494	11.65	-0.66
2013-10-16	4.2739	12.29	0.58
2013-10-17	4.3203	13.51	1.09
2013-10-18	4.3483	14.25	0.65
2013-10-21	4.342	14.08	-0.14
2013-10-22	4.3456	14.17	0.08
2013-10-23	4.3646	14.67	0.44
2013-10-24	4.3338	13.86	-0.71
2013-10-25	4.2945	12.83	-0.91
2013-10-29	4.3016	13.02	0.17
2013-10-30	4.3419	14.08	0.94
2013-10-31	4.3324	13.83	-0.22
2013-11-04	4.3063	13.14	-0.6
2013-11-05	4.2921	12.77	-0.33
2013-11-06	4.2692	12.17	-0.53
2013-11-07	4.247	11.58	-0.52
2013-11-08	4.2026	10.42	-1.05
2013-11-11	4.1522	9.09	-1.2
2013-11-12	4.1853	9.96	0.8
2013-11-13	4.1838	9.92	-0.04
2013-11-14	4.1883	10.04	0.11
2013-11-15	4.1993	10.33	0.26
2013-11-18	4.1967	10.26	-0.06
2013-11-19	4.1565	9.21	-0.96
2013-11-20	4.0957	7.61	-1.46
2013-11-21	4.0768	7.11	-0.46
2013-11-22	4.0555	6.55	-0.52
2013-11-25	4.0128	5.43	-1.05
2013-11-26	4.0272	5.81	0.36
2013-11-27	4.0445	6.26	0.43
2013-11-28	4.1155	8.13	1.76
2013-11-29	4.1407	8.79	0.61
2013-12-02	4.1491	9.01	0.2
2013-12-03	4.1227	8.32	-0.64
2013-12-04	4.077	7.12	-1.11
2013-12-05	4.03	5.88	-1.15
2013-12-06	4.0208	5.64	-0.23
2013-12-09	4.0171	5.54	-0.09
2013-12-10	3.9421	3.57	-1.87
2013-12-11	3.9433	3.6	0.03
2013-12-12	3.8669	1.6	-1.94
2013-12-13	3.8706	1.69	0.1
2013-12-16	3.8986	2.43	0.72
2013-12-17	3.9688	4.27	1.8
2013-12-18	3.9895	4.82	0.52
2013-12-19	3.966	4.2	-0.59
2013-12-20	3.9123	2.79	-1.35
2013-12-23	3.9235	3.08	0.29
2013-12-26	3.9392	3.5	0.4
2013-12-27	3.9478	3.72	0.22
2014-01-02	4.0038	1.42	1.42
2014-01-03	3.9812	0.85	-0.56
2014-01-06	4.0023	1.38	0.53
2014-01-07	3.9787	0.78	-0.59
2014-01-08	4.002	1.37	0.59
2014-01-09	3.9709	0.59	-0.78
2014-01-10	3.9145	-0.84	-1.42
2014-01-13	3.9665	0.47	1.33
2014-01-14	3.9643	0.42	-0.06
2014-01-15	3.9768	0.73	0.32
2014-01-16	3.99	1.07	0.33
2014-01-17	3.9927	1.14	0.07
2014-01-20	4.0076	1.51	0.37
2014-01-21	4.0158	1.72	0.2
2014-01-22	4.0889	3.57	1.82
2014-01-23	4.1073	4.04	0.45
2014-01-24	4.1203	4.37	0.32
2014-01-27	4.0538	2.69	-1.61
2014-01-28	4.0185	1.79	-0.87
2014-01-29	4.0469	2.51	0.71
2014-01-30	4.0299	2.08	-0.42
2014-02-03	4.0134	1.66	-0.41
2014-02-04	3.935	-0.32	-1.95
2014-02-05	3.9486	0.02	0.35
2014-02-06	3.9521	0.11	0.09
2014-02-07	4.01	1.58	1.47
2014-02-10	4.0292	2.06	0.48
